avg_response_time,coverage_percent,incidents_prevented,prediction_rate,prediction_precision,prediction_recall,incidents_total,resolved_incidents
6.140495867768595,77.0271929824561,0.0,0.0,0.06147540983606557,0.12,125.0,121.0
9.227941176470589,80.44649122807019,0.0,0.0,0.08695652173913043,0.07194244604316546,139.0,136.0
9.90983606557377,79.65614035087711,0.0,0.0,0.08849557522123894,0.16129032258064516,124.0,122.0
8.209302325581396,79.06140350877196,0.0,0.0,0.08823529411764706,0.11450381679389313,131.0,129.0
8.992063492063492,82.33859649122816,1.0,0.0078125,0.06666666666666667,0.078125,128.0,126.0
7.363013698630137,78.77017543859657,0.0,0.0,0.061946902654867256,0.0945945945945946,148.0,146.0
8.663366336633663,80.1964912280703,0.0,0.0,0.05485232067510549,0.11403508771929824,114.0,101.0
9.765625,79.9657894736842,0.0,0.0,0.11023622047244094,0.10852713178294573,129.0,128.0
8.610687022900763,78.92631578947359,0.0,0.0,0.13385826771653545,0.12878787878787878,132.0,131.0
9.446280991735538,74.28070175438599,0.0,0.0,0.11206896551724138,0.10655737704918032,122.0,121.0
9.804347826086957,80.61315789473683,0.0,0.0,0.08527131782945736,0.07746478873239436,142.0,138.0
8.636363636363637,79.2780701754388,1.0,0.008,0.09876543209876543,0.128,125.0,121.0
12.322314049586776,80.47719298245612,0.0,0.0,0.13043478260869565,0.12096774193548387,124.0,121.0
10.022556390977444,79.71929824561413,0.0,0.0,0.13114754098360656,0.11851851851851852,135.0,133.0
12.53968253968254,79.18508771929825,0.0,0.0,0.12280701754385964,0.1076923076923077,130.0,126.0
9.232758620689655,81.16315789473688,0.0,0.0,0.08602150537634409,0.13114754098360656,122.0,116.0
10.796875,81.46403508771931,0.0,0.0,0.07692307692307693,0.07633587786259542,131.0,128.0
4.928571428571429,85.49385964912284,0.0,0.0,0.1,0.10891089108910891,101.0,98.0
9.659574468085106,80.86842105263159,0.0,0.0,0.1259259259259259,0.11971830985915492,142.0,141.0
7.218978102189781,79.6728070175439,0.0,0.0,0.1076923076923077,0.10218978102189781,137.0,137.0
9.01923076923077,80.25789473684208,0.0,0.0,0.088,0.10377358490566038,106.0,104.0
10.17117117117117,83.45877192982469,0.0,0.0,0.10714285714285714,0.13043478260869565,115.0,111.0
7.974789915966387,79.5657894736843,1.0,0.008130081300813009,0.07216494845360824,0.11382113821138211,123.0,119.0
8.056,79.54385964912281,0.0,0.0,0.10256410256410256,0.096,125.0,125.0
8.479674796747968,79.51052631578956,1.0,0.007936507936507936,0.05813953488372093,0.11904761904761904,126.0,123.0
10.247863247863247,79.1140350877193,0.0,0.0,0.0967741935483871,0.125,120.0,117.0
8.347107438016529,80.27017543859648,1.0,0.008064516129032258,0.07407407407407407,0.0967741935483871,124.0,121.0
11.408,77.82982456140353,1.0,0.0078125,0.09333333333333334,0.109375,128.0,125.0
8.677083333333334,82.36315789473693,0.0,0.0,0.09433962264150944,0.09803921568627451,102.0,96.0
12.091743119266056,78.93596491228078,0.0,0.0,0.06077348066298342,0.09649122807017543,114.0,109.0
