avg_response_time,coverage_percent,incidents_prevented,prediction_rate,prediction_precision,prediction_recall,incidents_total,resolved_incidents
24.38300220750552,71.93762183235854,0.0,0.0,0.15,0.006593406593406593,910.0,906.0
21.15523059617548,72.43908382066276,0.0,0.0,0.2127659574468085,0.011123470522803115,899.0,889.0
26.481521739130436,70.99061890838195,0.0,0.0,0.20408163265306123,0.01079913606911447,926.0,920.0
23.323943661971832,71.97782651072109,0.0,0.0,0.175,0.008120649651972157,862.0,852.0
22.68311403508772,71.8403996101365,0.0,0.0,0.1590909090909091,0.007592190889370932,922.0,912.0
23.106382978723403,70.13206627680303,0.0,0.0,0.16,0.008928571428571428,896.0,893.0
22.6071842410197,71.76937134502928,0.0,0.0,0.23255813953488372,0.011467889908256881,872.0,863.0
27.04715969989282,69.76803118908379,0.0,0.0,0.18604651162790697,0.008492569002123142,942.0,933.0
22.22680412371134,70.80336257309949,0.0,0.0,0.2826086956521739,0.01478953356086462,879.0,873.0
24.46551724137931,71.46393762183239,0.0,0.0,0.28205128205128205,0.012542759407069556,877.0,870.0
20.02354260089686,70.49756335282638,0.0,0.0,0.16279069767441862,0.007751937984496124,903.0,892.0
24.288418708240535,70.13913255360643,1.0,0.0011025358324145535,0.125,0.006615214994487321,907.0,898.0
28.87807486631016,70.55299707602335,0.0,0.0,0.3137254901960784,0.016985138004246284,942.0,935.0
25.70288248337029,70.45272904483426,0.0,0.0,0.2222222222222222,0.010964912280701754,912.0,902.0
23.78711162255466,70.36574074074068,0.0,0.0,0.32558139534883723,0.015819209039548022,885.0,869.0
25.532822757111596,70.91264619883044,0.0,0.0,0.21568627450980393,0.011943539630836048,921.0,914.0
25.284738041002278,70.17629142300201,0.0,0.0,0.17777777777777778,0.009060022650056626,883.0,878.0
27.541575492341355,72.10477582846008,0.0,0.0,0.2857142857142857,0.013057671381936888,919.0,914.0
23.431991294885744,71.43993664717351,0.0,0.0,0.18604651162790697,0.008629989212513484,927.0,919.0
26.263932702418508,70.56128167641336,0.0,0.0,0.24489795918367346,0.012552301255230125,956.0,951.0
27.73355629877369,69.73209064327494,0.0,0.0,0.24444444444444444,0.012141280353200883,906.0,897.0
22.793142857142858,71.20650584795308,0.0,0.0,0.27906976744186046,0.013590033975084938,883.0,875.0
20.67118226600985,71.76145224171519,0.0,0.0,0.2,0.01098901098901099,819.0,812.0
26.424050632911392,68.81676413255347,0.0,0.0,0.2826086956521739,0.013598326359832637,956.0,948.0
20.57463524130191,71.4769736842104,0.0,0.0,0.20754716981132076,0.012318029115341545,893.0,891.0
26.08864864864865,69.42836257309932,0.0,0.0,0.22448979591836735,0.011739594450373533,937.0,925.0
21.6457399103139,71.44992690058476,0.0,0.0,0.1836734693877551,0.00995575221238938,904.0,892.0
27.136114160263446,70.43287037037032,0.0,0.0,0.18604651162790697,0.008639308855291577,926.0,911.0
25.65807962529274,71.35355750487338,0.0,0.0,0.1875,0.01048951048951049,858.0,854.0
20.370457209847597,71.64924463937612,0.0,0.0,0.16279069767441862,0.008120649651972157,862.0,853.0
