avg_response_time,coverage_percent,incidents_prevented,prediction_rate,prediction_precision,prediction_recall,incidents_total,resolved_incidents
23.96578366445916,72.0043859649123,0.0,0.0,0.37037037037037035,0.01098901098901099,910.0,906.0
21.544018058690746,72.35940545808968,0.0,0.0,0.25,0.008898776418242492,899.0,886.0
24.452173913043477,71.12268518518506,0.0,0.0,0.15151515151515152,0.005399568034557235,926.0,920.0
21.788732394366196,71.26730019493179,0.0,0.0,0.3076923076923077,0.009280742459396751,862.0,852.0
22.902305159165753,71.23391812865476,0.0,0.0,0.2222222222222222,0.006507592190889371,922.0,911.0
25.496080627099666,70.72831384015593,0.0,0.0,0.30303030303030304,0.011160714285714286,896.0,893.0
23.387470997679813,72.21162280701753,0.0,0.0,0.32142857142857145,0.010321100917431193,872.0,862.0
27.38817204301075,70.40740740740716,0.0,0.0,0.2857142857142857,0.008492569002123142,942.0,930.0
24.059428571428572,70.7471978557506,0.0,0.0,0.3333333333333333,0.011376564277588168,879.0,875.0
24.00343642611684,71.74768518518522,0.0,0.0,0.36,0.010262257696693273,877.0,873.0
22.517357222844346,70.34161793372314,0.0,0.0,0.21428571428571427,0.006644518272425249,903.0,893.0
23.225806451612904,70.74695419103317,1.0,0.0011025358324145535,0.17647058823529413,0.006615214994487321,907.0,899.0
27.075187969924812,70.61915204678378,0.0,0.0,0.2857142857142857,0.010615711252653927,942.0,931.0
23.05210643015521,70.72368421052603,0.0,0.0,0.25,0.007675438596491228,912.0,902.0
23.158986175115206,71.75060916179342,0.0,0.0,0.37037037037037035,0.011299435028248588,885.0,868.0
27.93551912568306,70.44651559454194,0.0,0.0,0.2777777777777778,0.010857763300760043,921.0,915.0
24.84090909090909,71.19359161793366,0.0,0.0,0.3103448275862069,0.010192525481313703,883.0,880.0
26.783369803063458,73.25596978557502,0.0,0.0,0.38461538461538464,0.01088139281828074,919.0,914.0
27.525054466230937,70.32212475633519,0.0,0.0,0.21428571428571427,0.006472491909385114,927.0,918.0
27.840336134453782,69.67117446393743,0.0,0.0,0.28125,0.009414225941422594,956.0,952.0
26.842984409799556,68.86342592592595,0.0,0.0,0.41379310344827586,0.013245033112582781,906.0,898.0
22.445080091533182,71.77217348927864,0.0,0.0,0.3333333333333333,0.010192525481313703,883.0,874.0
20.67118226600985,71.76145224171519,0.0,0.0,0.21428571428571427,0.007326007326007326,819.0,812.0
26.437037037037037,70.48732943469768,0.0,0.0,0.25806451612903225,0.008368200836820083,956.0,945.0
22.20314253647587,72.39766081871349,0.0,0.0,0.2,0.007838745800671893,893.0,891.0
25.6875,70.29812378167632,0.0,0.0,0.3235294117647059,0.011739594450373533,937.0,928.0
22.40695067264574,71.37987329434701,0.0,0.0,0.28125,0.00995575221238938,904.0,892.0
26.515350877192983,70.19468810916162,0.0,0.0,0.21428571428571427,0.0064794816414686825,926.0,912.0
23.93286219081272,70.35294834307999,0.0,0.0,0.25,0.009324009324009324,858.0,849.0
19.221052631578946,70.5392300194931,0.0,0.0,0.27586206896551724,0.009280742459396751,862.0,855.0
